,Position,City,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
48,Quality assurance tester,San Francisco,Software QA Engineer,-1,"Software QA Engineer


We're looking for Software QA Engineers to join our growing
engineering team. If you're a self-motivated individual with a passion
for software testing and releasing high-quality applications, and
enjoy working in a fast-paced environment alongside a world-class
team, then Room 77 may be the right fit for you.

Responsibilities include, but are not limited to:
Testing through the entire lifecycle of a project, including
test case development, execution, reporting and tracking defects and
verification.
Comprehensive testing in all supported browsers and mobile devices.
Providing testing status to engineering and product teams.
Building automated test scripts.

Requirements:


At least one year of web or mobile QA experience.
Strong attention to detail with the ability to identify
functional, usability and aesthetic issues and inconsistencies
site-wide.
Solid verbal and written communication skills.
Creative thinking when developing test scenarios and bug-hunting.

Bonus Points:


Bachelors Degree in Computer Science or related field.
Test automation with Selenium or with similar frameworks.
Performance and load testing web applications.",4.1,"Room 77
4.1","San Francisco, CA",-1,1 to 50 Employees,2010,Company - Private,Motion Picture Production & Distribution,Media,$1 to $5 million (USD),-1
49,Quality assurance tester,San Francisco,Quality Assurance Analyst,-1,"Company Overview WarnerMedia is a leading media and entertainment company that creates and distributes premium and popular content from a diverse array of talented storytellers and journalists to global audiences through its consumer brands including: HBO, HBO Max, Warner Bros., TNT, TBS, truTV, CNN, DC Entertainment, New Line, Cartoon Network, Adult Swim, Turner Classic Movies and others. Business Unit Overview At WB Games San Francisco we are bringing to life some of the world’s most iconic characters, stories, and universes. Come help us build a world-class studio, and take leading entertainment franchises to 1.2 billion mobile gamers. We are committed to creating fun and engaging games for our fans, and are positioning ourselves to be a top player in mobile. Opportunity Overview The Job WB Games Inc. seeks a Quality Assurance Analyst for the WBG San Francisco Dev QA department. A proficient individual contributor responsible for creating and executing test plans on pre-release games, patches, DLC, development tools, live events, etc., you must be an expert in gray-box testing techniques, preferably in the mobile gaming space. Works closely with development teams during all phases of production to support iterative development processes. Depending on the focus of the role, may conduct specialized testing such as compliance, usability, multi-player, audio, core technology, etc. Assists with training junior QA staff. The Daily Execute defined tests on pre-release builds of game projects. Evaluate compliance and quality across game features. Design and build test plans, document test methods and approaches. Perform regression, exploratory and stress testing for mobile games and support live events testing. Coordinate QA resources (internal and external), work with QA leadership to improve and execute QA process. Verify bug fixes and ensure that our database is up to date. The Essentials MOBILE GAME TESTING EXPERIENCE REQUIRED. At least three years of professional experience in QA. At least two years of experience working on mobile games. Prefer bachelor’s degree or equivalent software testing experience. Highly proficient with task and bug tracking software packages (e.g. Jira, Bugzilla, Basecamp, Test TrackPro, etc.). Skilled with test case tracking software used by the studio (e.g. Testrail). Proficient with applicable MS Office (Outlook, Word, Excel) and team messaging application(s). Adept with video/image capture and editing software. Highly skilled using QA tools to expedite testing for pre-release and live games. Strong presentation, written and communication skills. Detail oriented and has great problem solving abilities. Strong analytical skills. Proficiency with the source control systems (P4/Git) and tools for compiling game builds (Jenkins, etc.). is a plus. Proficiency with Unity editor is a plus. Warner Media, LLC and its subsidiaries are equal opportunity employers. Qualified candidates will receive consideration for employment without regard to race, color, religion, national origin, gender, sexual orientation, gender identity or expression, age, mental or physical disability, and genetic information, marital status, citizenship status, military status, protected veteran status or any other category protected by law.",4.0,"Warner Bros. Entertainment Group
4.0","San Francisco, CA",-1,5001 to 10000 Employees,1923,Company - Public,Motion Picture Production & Distribution,Media,$10+ billion (USD),-1
50,Quality assurance tester,San Francisco,QA Analyst (Manual),-1,"About the role:
Stride helps people get and use their own affordable benefits, saving them time and money on everything from health insurance to taxes. We're building the world's first ""portable benefits platform"" used by both individuals and businesses that want to help their non-benefited workforces stay physically and financially healthy.

Stride seeks a Quality Assurance expert that will help ensure Stride’s flagship products on iOS/Android apps and mobile responsive web deliver the best user experience. Stride’s website makes shopping for health insurance simple by helping anybody identify the right health plan and directly submitting applications to the Federal Health Insurance exchange to complete the process. Stride’s mobile apps help self-employed individuals keep more money in their pocket by finding tax deductions for their business. As the key Quality Assurance person, you will work with product, engineering, customer experience, sales and marketing to ensure that the Stride innovations make an impact for our end-users and clients.

Responsibilities:
Running regression test cases on Stride products spanning responsive mobile web and native mobile apps (iOS/Android)
Defining test cases with agreement from product and engineering stakeholders
Ensure there is QA execution coverage for new feature development by assuming primary test execution duties and delegating to Scrum Team members and delegating where beyond capacity.
Own final QA sign off for routine production releases and major project initiatives
Write up bug reports with clear reproducible steps leading to fixable solutions
Perform discovery testing to uncover edge cases
Quantify severity of bugs using product analytics to help triage with Product/ENG team leads
Work with Stakeholders in customer support, enterprise sales and marketing to root-cause reported incidents
Spot emerging trends in quality degradation to identify triage opportunities
Qualifications:
4+ Years experience running Quality Assurance processes working with Software Engineering Team in Agile Development Methodology
Mastery at creating test cases that can be maintained in a test repository
Expertise with industry Quality Assurance best practices for consumer native mobile (iOS/ Android) and/or responsive web apps for mobile to introduce new
Demonstrated success as QA owner for complex projects/epics/features lasting at least 3+ months which required defining end to end QA project plans and successfully launching projects to production that meet the defined QA milestones
Lead Bug Triage process working with with stakeholders such as customer support, marketing, sales and product to uncovering quality issues
Preferred/Bonus Qualifications
Coordinating acceptance testing with External 3rd Parties stakeholders such as clients and vendor integration
Past experience working at a start-up
Desire to learn automation for web and mobile development or experience working with automation frameworks such as Selenium/Appium
Familiarity with using the following tools to aid QA processes (Jenkins/ Circle + Git Management Flows
iOS/Android Emulators, API testing (Postman, Curl) + Running Script;
Interpreting Data from Application Performance Management: Pingdom, New Relic, Firebase, Splunk, Nagios;
Using product analytics tools to identify user impact (Mixpanel, Google Analytics, Amplitude).

About Stride
We make software that helps the 100+ million people who work for themselves be more productive and successful, giving them economic security to thrive. For the past couple of years we’ve been solving really important problems for them like getting the right health coverage and simplifying their tax bills.

Now we’re focused on building the world’s first all-in-one productivity platform designed to help them manage their business and make smart decisions every day.

Our products are integrated into the world’s largest work-for-yourself platforms including Uber, Etsy, TaskRabbit, Postmates, Care.com, and others, and we’re backed by leading investment firms including Venrock, New Enterprise Associates, and F-Prime Capital Partners.
Come help us take the work out of working for yourself!",4.1,"Stride Health
4.1","San Francisco, CA",-1,1 to 50 Employees,2014,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1
51,Quality assurance tester,San Francisco,QA Engineer,-1,"San Francisco, CA

Our San Francisco-based team is committed to enhancing physician and patient quality of life through Elation, a SaaS cloud-based clinical platform. Since inception, we’ve been focused on building a delightful world-class experience that empowers physicians to deliver phenomenal care to patients.

Elation's development team is a small, growing group of experienced and talented engineers who are passionate about our product and users.

Join our San Francisco based team as a QA Engineer dedicated to enhancing the quality of life for physicians and patients.

We value diversity - great talent and ideas can come from anywhere! We've built a team that is distributed across North America, coming from a diverse set of backgrounds and experiences. We strongly encourage women and people from under-represented communities to apply. For this particular role we prefer candidates in North American timezones.

Key Responsibilities
Test our company's electronic medical record software on web and mobile platforms.
Work closely with Engineering, Product, and Design to plan, prioritize, and execute testing across various phases of product development.
Use a variety of quality assurance techniques to find, isolate, troubleshoot and report bugs.
Test and verify our web and mobile applications for UI/UX, Backend Web APIs and Data Pipelines.
Improve and develop our automation testing infrastructure and platform, written in Python and Javascript.
Work to establish and improve processes and performance measurement.
Champion quality and excellence throughout the organization.
Required
3+ years of hands-on experience in software testing or development of web apps.
Solid experience developing test automation in Javascript.
Coding proficiency in Javascript.
Comfortable working in a dynamic, low-structure, constantly changing atmosphere; able to prioritize work appropriately across changing contexts.
Strong comprehension of testing methodologies.
Bachelor’s or Associate Degree in technology (CS, Computer Engineering) or 4+ years as a quality Engineer.
Bonus Points
Experience testing health technology and or in a healthcare setting
Coding proficiency in Python
Knowledge of Django, React, AWS and SQL
Experience with automated end-to-end testing (Cucumber, Webdriverio, Selenium, API level testing)",4.2,"Elation Health
4.2","San Francisco, CA",-1,51 to 200 Employees,2010,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1
52,Quality assurance tester,San Francisco,QA Engineer,-1,"San Francisco, CA, US
Remote

In Joyent, we pride ourselves in sticking with the technologies we believe in and adhering to high standards for software engineering. As we grow our storage and compute product lines, we are looking for like-minded individuals to help us take our products to the next level.

Responsibilities
Understand the market landscape and customer use cases.
Collaborate with Product Management, Engineering and other stakeholders to define the detailed product features and functionality.
Come up with exit criteria for new product features and define test plans and test cases to verify all functional and non-functional requirements.
Contribute to product documentation, internal training, user community discussions.
Review and triage product issues; understand the root causes and provide feedback to the internal teams for future improvement.
Work with cloud operations and technical support teams to plan product releases.
Qualifications

You’ll be a natural fit if you are:

Passionate about building the best-in-class product in the cloud computing market.
Willing to step up and take on responsibilities when the situation calls for it.
Not afraid to disagree with others when the product quality does not meet your standards.
Not content with simply pointing out issues for others to solve, but getting involved in solving the issue.
Able to understand the interests and concerns from different stakeholders, assess their relative priorities and make difficult decisions when necessary.

Additionally, you should have most (or all!) of the following:

3+ years software development/QA experience, delivering at least 1-2 major product releases.
Conversant with Solaris or Linux administration.
Working knowledge with cloud infrastructure components, including network and storage solutions.
Hands-on experience with installing and configuring mainstream applications such as database and enterprise applications.
Hands-on experience with test automation tools.
Hands-on experience with Amazon EC2, S3, and other AWS services.
Experience with Kubernetes and/or Terraform a plus.",2.6,"Joyent
2.6","San Francisco, CA",-1,51 to 200 Employees,2004,Company - Private,Internet,Information Technology,$25 to $50 million (USD),-1
53,Quality assurance tester,San Francisco,QA Engineer,-1,"StreetLight Data, the pioneer in Big Data for mobility, is revolutionizing transportation and urban planning to help the world better deploy infrastructure and adapt to new forms of mobility. From legacy systems to ride sharing and bike sharing to autonomous vehicles, our platform powers 6,000+ mobility projects every month for government and private clients, and we're just getting started.

Streetlight Data is seeking a highly motivated professional to serve as a Quality Assurance Engineer. This individual will lead the quality effort to ensure our InSight® web application is of high quality, and that it meets the needs of our clients who are working to solve transportation problems. The position reports to the Director of QA.
Key Responsibilities:
Ensure new releases of the StreetLight InSight web application are of very high quality, in terms of both usability and data metrics correctness
Provide oversight and participate in overall project/systems/performance testing, analyze business requirements and technical documentation, document test strategies and test plans, design and execute manual test cases
Develop new, and maintain existing QA automation test suites in each sprint
Conduct test code reviews, peer reviews, setup and maintain test data
Review test plans and provide mentorship to junior team members
Perform bug regression, and run sanity tests at the end of a release, as necessary
Interface with product owners, developers, and scrum master on business requirements, release planning, and bug triaging
Skills & Qualifications:
BS/MS in Computer Science or equivalent
3-5 years experience in a QA role at an enterprise SaaS application company
Understands quality management practices, key processes, and wide range of quality metrics in a agile development environment.1+ years experience in relational database using SQL
Expert in QA automation tools, such as TestCafe, Selenium or Protractor with an IDE and Github
Testing Tools experience with Jira, Test Rails, Selenium is strongly desired, Java or Python for automation is also important
Ability to learn new features quickly, understand the user's point of view, and create complete test cases
Good communication skills, and ability to collaborate with Product Management, Development and QA team members
Experience in performance, security and accessibility testing is a plus
Experience with geospatial data is a plus


StreetLight Data is an equal opportunity/affirmative action employer. StreetLight Data provides equal employment opportunities to all employees and applicants for employment and prohibits discrimination and harassment of any type without regard to race, color, religion, age, sex, national origin, disability status, genetics, protected veteran status, sexual orientation, gender identity or expression, or any other characteristic protected by federal, state or local laws.",4.9,"StreetLight Data
4.9","San Francisco, CA",-1,51 to 200 Employees,2011,Company - Private,Computer Hardware & Software,Information Technology,Less than $1 million (USD),-1
54,Quality assurance tester,San Francisco,QA Engineer,-1,"About Us

4insite is a Cloud-Based Work Management Platform that manages workflow through an ecosystem of powerful tools. Those tools help facilities teams and service providers manage scope, coverage & quality while increasing overall communication and delivering job-specific training & performance tracking. We are a collaborative group that thrives on supporting each other professionally and personally. Since we are still small enough, you will have access to everyone within the organization - so your opinions will matter.

About The Role

Join an experienced and growing product team where you will have a huge impact! Our startup mentality drives us to move fast. And like a startup, we move fast and pivot quickly. You will help us solve problems with products and features that impact service companies and workers globally.

Who You Are

As an organization, we put people first and expect you to feel the same way.
You perform quality software reviews like you’ve done them your whole life
You have an unmatched ability to get to the bottom of bugs and issues
You are a rock star at communicating ideas, both visually and verbally.

What You Will Do

Participate in the analysis, plan, and test, modification and integration of software systems or subsystems for designated products and/or customer applications.
Understand Business requirements, and translate that into a testing strategy
Create Test cases and categorize them in the test management system covering all paths
Perform functional testing
Perform Preventative testing
Perform Regression testing
Capable of performing API Testing
Report findings and be the gate for quality
Collaborate with other team members in an agile/scrum methodology
Write automation tests

The Skills You’ll Need

5+ years as a Quality Assurance software engineer
Experience working in a scrum/ agile software development environment Writing test cases, Jira, TPM (we use XRay), Java Script, HTML, CSS, JSON, REST, Git, Postman
Strong oral, written, and presentation skills
Strong proficiency in Confluence and Jira.
All Manual + Selenium, Apium or Kiwi, other automation frameworks

How You’ll Grow

You’ll work with a world-class team to define a new global SaaS solution.
You’ll be challenged to learn new concepts & strategies to communicate an evolving message.
You’ll become a master at success planning, working directly with the product and development teams.
You’ll immerse yourself in an emerging tech serving a user base that has until now been ignored.

The Perks

Work with an amazing team that cares about our users.
Unlimited snacks and drinks.
Weekly catered lunch.
Amazing team events.
Generous PTO.
Fun, relaxed collaborative workspace.
Professional growth potential.
Full benefits package",4.0,"4Insite
4.0","Sacramento, CA",-1,1 to 50 Employees,2019,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
55,Quality assurance tester,San Francisco,Software QA Engineer,-1,"Posted: Aug 19, 2020
Role Number:
200187349
The Apple Ecosystem Tools team is looking for a Software QA engineer. We are searching for a highly motivated testing engineer with a passion for automation and has excellent testing and communication skills. You will join a team of creative and hardworking engineers responsible for helping developers and manufactures bring CarPlay, HomeKit, AirPlay 2, GymKit, and more to our customers! You will work cross-functionally to identify and highlight key issues and drive them to resolution. Come join our team!
Key Qualifications
Knowledge of various software testing methods (Regression, Load/Stress, Code Coverage Analysis, Black/White box testing, Acceptance, Performance)
Excellent trouble-shooting and analytical skills
Hands-on experience in developing test cases on automated testing framework
Experience in testing iOS and macOS applications
Knowledge of at least one programming/scripting language: Python, Swift, Ruby, JavaScript
Customer Focused: Passionate about championing the customer experience and committed to quality
Great Teammate: Positive attitude with strong communication and interpersonal skills to collaborate and influence cross-functionally
Priority Driven: Work in a continually changing and fast-paced environment driving large-scale projects
Solution Oriented: Innovative in finding new ways to solve problems and improve team impact
Desire to Learn and Adapt: We have a lot of projects going on at once, and you'll have to learn to navigate the code and features. You'll constantly be learning new areas and new technologies
Data Driven: Analyze and distill meaningful insight from large data and make quantitative assessments
Description
- Develop test strategies and detailed test plans
Automate test cases to deploy into automation framework
Identify and isolate key issues. Work cross-functionally to drive bugs to resolution
Work in a fast-paced, collaborative environment in which developing and fostering partnerships with cross-functional teams is key to long-term success
Be the champion for quality in every phase of the development process
Education & Experience
BS/MS in Computer Science, Computer Engineering, Electrical Engineering, or equivalent experience",4.2,"Apple
4.2","Santa Clara, CA",-1,10000+ Employees,1976,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1
56,Quality assurance tester,San Francisco,Test Engineer,-1,"Test Engineer
Mountain ViewR&D - TestingExperienced
Responsibilities
1. Design, development, and implementation of functionality testing for mobile applications (iOS/Android) and the service of mobile applications;
Design test plans for new features and regression test cases;
Good project management skill, risk management skill and process management;
Responsible for implementing test tools or collaborating with automation/performance test teams to build up internal tools/frameworks/platforms to make the team more productive;
Responsible for defects tracking and bug management during whole software development cycle.
Qualifications
1. BS/MS degree in a relevant field: Computer Engineering or EE;
2+ years of testing experience, within mobile application and/or backend service application;
Distributed application and iOS/Android fundamental knowledge is required;
Familiar with Java/Python/Objective-C/Golang, experience in related projects development is preferred;
Familiar with performance testing tools, iOS/Android automation, and/or test platform development a plus;
Familiar with Redis, NSQ, Zero-MQ, Kafka, Docker, K8s, Hive, Spark a plus;
Excellent problems solving skills, ability to coordinate with different local and global teams;
Strong passion for mobile internet and building next generation mobile application, can take full responsibility for service end to end quality assurance.
Apply
Share to",4.1,"TikTok
4.1","Mountain View, CA",-1,1001 to 5000 Employees,2016,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1
57,Quality assurance tester,San Francisco,QA Engineer,-1,"Anaplan, the Connected Planning pioneer, is changing the way the world's most respected companies do business. We believe in clear, open communication enabling teams to overcome obstacles and move forward together. We want you to feel that you belong to a team, you matter, and are able to be your authentic self. We all work together to deliver business value with the power of Connected Planning at every level within every organization, and alongside an ever-growing number of users, a rich partner ecosystem, and active community. At Anaplan, our values are key to everything we do. We call it #AnaplanLOVE

At Anaplan these words come to life by making employees feel empowered and inspired.

Building a strong culture around company values is an ongoing journey

that will continue to be the core of our existence.

Anaplan is looking for outstanding QA ENGINEER based in San Francisco, of all levels and fields to join us in our award-winning R&D centers in San Francisco, York, and London - working in autonomous Scrum teams with an emphasis on teamwork, innovation, and clarity. We are serious about attracting top talent: we have complex technical problems to tackle at a large scale and support unrestricted growth in a relaxed working environment, along with attractive compensation packages and much more.

Our core languages are Java and JavaScript, but ultimately, we're looking for outstanding Engineers -really smart, hardworking people who believe in simplicity, agility, and performance and can choose and use the best tools for the job.

We are advocates of learning and development, so we constantly invest in our Engineering team with time and budget allocated for self-study, training, events, and global tech conferences - ensuring that whatever you need for growth is always available.

What you'll be doing:
Following Agile Principles, delivering software using Sprint based Delivery
Coordinated within a Software Engineering Scrum team to provide a depth of product knowledge and testing experience questioning the impact of features under development
Collaborating with other team members to evaluate the requirements and identify acceptance criteria
Identifying Test Cases & investigating edge cases which require analysis and testing
Working with Software Engineers on the team to ensure Test Cases are Automated at the appropriate level
Functional testing and performance testing of features developed within the scrum team
Regression testing and Release testing supporting Operations & Support teams
More about the role:


Software Engineering team advising with quality assurance & testing standard methodology
Product Owners over the impact of change & defining acceptance criteria
QA Analysts in other teams as part of a QA Org to improve the standard methodology
Technologies you will work with:


Anaplan Software Stack Engine is a Java Application, JavaScript Clients, APIs, Web Services, MySQL Database
Tools JIRA, Confluence, TestRail, jMeter, Postman, ReadyAPI, BDD Cucumber, Selenium, Puppeteer, Docker, RunDeck, Jenkins
ETL Tools Informatica, Mulesoft, PowerBI
Our diversity and inclusion commitment

Build your job in a place that thrives on diversity, inclusion and belonging. We believe in maintaining a hiring and working experience in which all people are respected and valued, regardless of gender identity or expression, sexual orientation, religion, ethnicity, age, neurodiversity, disability status, citizenship, or any other aspect which makes people unique. We hire you for who you are, and we want you to bring your true self to work every day!

Our story

Anaplan is a cloud-native enterprise SaaS company helping global enterprises orchestrate business performance. Our customers come first to create heroes, unlock potential & build trust and confidence. We challenge legacy thinking and software that isn't flexible for the modern organization. We have architected the only platform that will take the time from planning to decision down to zero.

We're building a truly unique technology. From our calculation engine and in-memory data store, to apps and predictive analytics; amazing technology is being developed every day.

We're addressing a $100B/year problem that all global businesses face. Our mission is to break the traditional business planning mold, currently performed through spreadsheets or legacy systems.
Anaplan's Connected Planning platform is enabling customers to improve decision-making by turning response time into real time, to make better decisions to enhance your business. The platform helps you dynamically orchestrate performance enterprise-wide, and convert constant change to your environment.

See what our global customers and partners have to say about Anaplan's platform is solving some of the most complex challenges in business. CEOs, analysts, and the press agreeAnaplan is changing the way the world does business. Learn about our history, see our recognitions and achievements, and take a look at what it's like to work at Anaplan. Get to know more about working at Anaplan by checking out our social channels.

Facebook | Twitter | Instagram | YouTube

Can't find the perfect role for you? New opportunities are opening up daily: http://anaplan.com/CAREERS

COVID-19 Update

Protecting the health and safety of our communities, including our employees and of those considering a career at Anaplan, is our highest priority. We continue to closely monitor the evolving situation and we appreciate your understanding and flexibility with any related changes to our interviewing process.",3.8,"Anaplan
3.8","San Francisco, CA",-1,1001 to 5000 Employees,2006,Company - Public,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),-1
58,Quality assurance tester,San Francisco,QA Analyst,-1,"Dealpath is looking for a QA Analyst that has expertise in modern web applications and is excited to help drive our product and team forward!

As a QA Analyst you will bring consistently amazing product flows and experiences to users by working closely with our QA, engineering, product, and design teams.

You're excited about this opportunity because you'll
Be an expert of the user experience
Be responsible for the testing and quality of a release
Manage releases
Work with the QA Automation team to reduce future testing load
We're excited that you are
Meticulous and detail-oriented - you are able to break down complex product specifications and ensure all aspects are incorporated in the implementation
Organized and process-driven
Able to imagine how users will use the product in both ways it was intended and ways it can be used more creatively
Excited to work in a fast-paced startup environment
Able to communicate and express ideas well to all levels of the organization
Qualification
2+ years of professional software testing experience
Experience testing web applications
Experience working with tracking tools such as: JIRA, Asana, and Trello
Experience working with testing tools such as: Zephyr and Postman
For bonus points
Interest in FinTech or Real Estate
About Dealpath:
100% company paid individual medical, dental, & vision insurance coverage
Flexible Spending Account
Paid Parental Leave
401(k)
Company sponsored commuter benefits
Flexible time off policy
Catered lunches and snacks
Lunch Roulette! - You'll have monthly opportunities to get out of the office and get to know your teammates over lunch (don't worry, it's on us)
Monthly wellness reimbursement
About Dealpath:

Our mission is to empower real estate investment and capital markets with data and collaboration through purpose-built software. We believe that real estate is driven by people with information to shape our built world. We also know that the most important part of any company is the holistic wellbeing of its people.

Dealpath is the leading cloud-based real estate deal management platform and we are expanding rapidly. Recent highlights include: surpassing $5 trillion of transactions supported on the platform with prominent firms like Blackstone, AEW, Rockpoint, Bridge Investment Group, etc., recognized as the ""Top Technology"" at Global PropTech Awards, and expanding offices and teams in San Francisco and New York City. We're creating an industry-defining company to accelerate the largest asset class in the world into the future.

Our company is led by an experienced team and backed by a combination of top tier venture capital firms and strategic industry partners including: Blackstone, Nasdaq, 8VC, JLL Spark, WTI, GreenSoil Investments, LeFrak, Milstein, and Bechtel.

We value your voice! If you get excited about solving real business challenges and working closely with other smart folks in a winning culture - we'd love to meet you!",3.9,"Dealpath
3.9","San Francisco, CA",-1,1 to 50 Employees,2014,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
59,Quality assurance tester,San Francisco,Quality Assurance Engineer,-1,"Amazon Web Services has led the cloud computing revolution. Now we're going to change the nature of work. We are building a new product to help people and businesses focus on what matters most to them.
As a high-performing member of our engineering team, you will ensure the quality of code and final product that we deliver to our customers. You will be surrounded by world-class technical talent. Every day will bring new opportunities to be challenged, learn, and gain top-notch experience in cloud computing, mobile and client-side development, and enterprise software.
As an experienced Quality Assurance Engineer, you will blaze a trail while having fun and creating tons of customer value. This role requires ownership, autonomy, and an ability to deliver results. You enjoy working efficiently to build the right things with limited guidance, and find opportunities to automate our improved efficiency and drive for quality. The team is stronger due to your presence, and you regularly contribute to the professional development of colleagues. You understand the business impacts of technical decisions and guide technology choices to create amazing experiences for customers.



Basic Qualifications


· Bachelors degree in Computer Science, Computer Engineering or similar technical field.
· 4+ years of experience as a developer, QA Engineer, SDET or similar QA role.
· 2+ years of experience with QA concepts and methodology.
· 2+ years of experience writing test plans, test strategies, test automation, and test cases.
· 2+ years of experience with one Programming or scripting language: Python, Java, C++ etc. .
· 2+ years of experience with trouble shooting/Debugging experience.



Preferred Qualifications


· Experience in communicating with users, other technical teams and senior management to collect requirements, describe software product features, technical designs and product strategy.
· Knowledge of professional software engineering practices & best practices for full software development life cycle, including coding standards, code reviews, source control management, continuous deployments, testing and operations
· Meets/exceeds Amazons leadership principles requirements for this role
· Meets/exceeds Amazons functional/technical depth and complexity for this role
· Additional Locations include: San Francisco, CA Seattle, WA

Amazon is an Equal Opportunity Employer Minority / Women / Disability / Veteran / Gender Identity / Sexual Orientation / Age
Pursuant to the San Francisco Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records.",3.9,"Amazon
3.9","San Francisco, CA",-1,10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD),-1
60,Quality assurance tester,San Francisco,QA Test Engineer,-1,"3Qi Labs, Inc. is seeking a qualified professional to fill the position of QA Test Engineer based in San Francisco, CA. To identify, analyze, and document problems with program function, output, online screen, and content. Develop and execute testing programs that address areas such as database impacts, software scenarios, regression testing, negative testing, error or bug retests, or usability. Participate in product design reviews to provide input on functional requirements, product designs, schedules, or potential problems. Conduct software compatibility tests with programs, hardware, operating systems, or network environment. Identify defects using the automated test suite that simulate the user interactions with the system, and provide steps by step flow to reproduce reported problems. Perform complete Software Testing Lifecycle from requirement gathering, creation of automation test cases, executing them and reporting them. Work collaboratively within a project team to support different phases of testing in different environments and for different levels of Business Users. Follow up with required teams during reporting for Performance Projects on the stability of the tool performance. Utilizes experience with Application Lifecycle Management, SOAPUI, IVR, HIPAA Protocol and MS Office. Position requires 50% national travel. This position requires a Bachelor’s or Master’s degree in Computer Science, Computer Engineering, Information Technology or a related field plus two (2) years of experience in a related occupation. Position also requires experience in Application Lifecycle Management, SoapUI, IVR, HIPAA Protocol and MS Office. Send us your resume to: 3Qi Labs, Inc. 156 2nd Street Suite #502 San Francisco, CA 94104",4.1,"3Qi Labs
4.1","San Francisco, CA",-1,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1
61,Quality assurance tester,San Francisco,Quality Assurance Engineer,-1,"Amazon Music
Imagine being a part of an agile team where your ideas have the potential to reach millions. Picture working on cutting-edge consumer-facing products, where every single team member is a critical voice in the decision-making process. Envision being able to leverage the resources of a Fortune-500 company within the atmosphere of a start-up. Welcome to Amazon Music, where ideas are born and come to life as Amazon Music Unlimited, Prime Music, and so much more.

Everyone on our team has a meaningful impact on product features, new directions in music streaming, and customer engagement. We are looking for new team members across a variety of job functions including software engineering/development, marketing, design, ops and more. Come join us as we make history by launching exciting new projects in the coming year.

Our team is focused on building a personalized, curated, and seamless music experience. We want to help our customers discover up-and-coming artists, while also having access to their favorite established musicians. We build systems that are distributed on a large scale, spanning our music apps, web player, and voice-forward audio engagement on mobile and Amazon Echo devices, powered by Alexa to support our customer base. Amazon Music offerings are available in countries around the world, and our applications support our mission of delivering music to customers in new and exciting ways that enhance their day-to-day lives.


Position Overview
· You will be responsible for all testing of an entire project across various platforms
·
· You will own the development and execution of test plans and test cases for multiple features of an application
·
· You will develop and maintain testing strategies, including manual and automation testing.
·
· You will ensure comprehensive test coverage by working closely with the product and engineering teams to prioritize testing execution and report on test execution progress and results.
·
· You will participate in design and specification reviews, and use this information to design test plans.
·
· You will promote QA productivity through automation, tools, and other best practices.
·
· You will promote a culture of quality throughout the organization.
·
· You will interact and collaborate with the other development groups at Amazon Music and other organizations within the Amazon group of companies.
Come innovate with the Amazon Music team!



Basic Qualifications

· 4+ year of experience working as a Quality Assurance Engineer
· Experience in manual testing
· Experience in automation testing



Preferred Qualifications

· Bachelors of Computer Science, Mathematics or a related field
· Coding experience in Java, Python, or any other coding language.
· Experience with black box and white box testing with understanding of/experience with SQA methodologies, techniques and approaches
· Ownership of test plan development and execution for customer facing applications
· Experience with a types of testing including regression, performance, stress, unit, API, integration, and security testing
· In-depth experience with desktop and mobile application testing
· Experience working in a related technical integration capacity (build/integration engineer)
· Knowledge of professional software engineering practices & best practices for the full software development life cycle, including coding standards, code reviews, source control management, build processes, testing, and operations.
· Experience in communicating with users, other technical teams, and management to collect requirements, describe software product features, and technical designs.
· Excellent problem solving and analytical skills
· Strong desire to deliver an excellent customer experience
· Track record of building and maintaining excellent working relationships with peers
Amazon.com is an Equal Opportunity-Affirmative Action Employer Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation. Pursuant to the San Francisco Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records.",3.9,"Amazon
3.9","San Francisco, CA",-1,10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD),-1
